#{"t_start": 1777452907.7751002, "env_id": "Reacher-v5"}
r,l,t
-39.200841,50,355.862433
-35.795519,50,356.015661
-42.312665,50,356.168032
-39.565516,50,356.321414
-37.432363,50,356.490155
-38.464778,50,356.656111
-33.476235,50,356.809426
-33.212949,50,356.97376
-35.104026,50,357.130667
-35.466852,50,357.283672
-34.539024,50,357.438473
-41.741058,50,357.591318
-39.231741,50,357.743854
-36.953243,50,357.900109
-39.219216,50,358.056738
-35.957893,50,358.209229
-36.161836,50,358.364453
-39.031859,50,358.529156
-34.799711,50,358.691017
-39.458111,50,358.861718
-37.193597,50,359.015759
-37.331715,50,359.17587
-40.100999,50,359.325849
-42.609771,50,359.477979
-34.748865,50,359.653726
-37.727425,50,359.820573
-34.381678,50,359.991914
-37.601733,50,360.157088
-39.91409,50,360.322387
-33.046718,50,369.446618
-34.05108,50,369.622151
-35.732955,50,369.771446
-36.265486,50,369.937137
-39.121109,50,370.09099
-35.562902,50,370.25769
-32.818736,50,370.423546
-39.932613,50,370.580714
-32.892642,50,370.751292
-39.449997,50,370.910157
-38.410834,50,371.079282
-33.329561,50,371.255133
-40.999854,50,371.451625
-38.042986,50,371.627269
-40.390782,50,371.802173
-36.177951,50,371.986391
-36.970376,50,372.153534
-41.534693,50,372.315848
-40.537165,50,372.485892
-37.078752,50,372.641939
-37.03854,50,372.807387
-37.572484,50,372.974795
-37.673445,50,373.135184
-39.227114,50,373.293626
-31.605809,50,373.444471
-32.356566,50,373.626109
-34.588971,50,373.80145
-38.926778,50,373.962679
-34.826439,50,374.114454
-36.943621,50,374.290442
-32.260963,50,374.456748
-37.302182,50,374.619067
-33.65329,50,374.780475
-32.940717,50,374.939165
-33.517243,50,375.091173
-31.582284,50,375.244896
-38.372458,50,375.400151
-41.980053,50,375.551664
-32.491465,50,375.718184
-33.608803,50,375.891712
-34.520593,50,376.051787
-26.512785,50,384.642701
-31.202467,50,384.791196
-29.729402,50,384.944841
-27.218337,50,385.100513
-36.547554,50,385.25414
-31.884965,50,385.417655
-32.398856,50,385.580999
-31.972471,50,385.731303
-34.623676,50,385.882807
