#{"t_start": 1776854776.4428172, "env_id": "Reacher-v5"}
r,l,t
-6.022586,50,969.106674
-19.903282,50,970.154696
-9.680833,50,971.173784
-13.095325,50,972.198231
-11.699315,50,973.205382
-12.664481,50,974.264845
-12.033001,50,975.296635
-6.276867,50,976.319072
-12.106452,50,977.335166
-14.595675,50,978.390085
-11.03517,50,979.414783
-9.351403,50,980.487143
-10.27719,50,981.49771
-13.411931,50,982.522426
-5.015254,50,983.538606
-8.169432,50,984.554198
-8.936264,50,985.609004
-8.872236,50,986.651502
-6.393032,50,987.66501
-13.162663,50,988.695067
-8.246933,50,989.710337
-6.38177,50,990.745068
-9.693598,50,991.791551
-16.171307,50,992.820014
-13.135808,50,993.834022
-9.12124,50,994.866862
-10.44992,50,995.871979
-9.098367,50,996.93803
-15.045327,50,997.963209
-6.940574,50,998.986554
-16.035164,50,999.995266
-14.828335,50,1001.024445
-16.26993,50,1002.101745
-8.033789,50,1003.144534
-11.134613,50,1004.173345
-11.690695,50,1005.191514
-15.076715,50,1006.195195
-9.019795,50,1007.218306
-9.381219,50,1008.286744
-15.811115,50,1009.310647
-10.956026,50,1010.320389
-7.909125,50,1011.360032
-17.175655,50,1012.376993
-8.695057,50,1013.434137
-11.136378,50,1014.453033
-10.029001,50,1015.48427
-9.042265,50,1016.497152
-10.02171,50,1017.527968
-6.384503,50,1018.561981
-8.510074,50,1019.60103
-12.727378,50,1020.632757
-5.491663,50,1021.647222
-8.633435,50,1022.659451
-7.057196,50,1023.686813
-11.593546,50,1024.741328
-9.43022,50,1025.762606
-14.54045,50,1026.806404
-15.567574,50,1027.832975
-9.179323,50,1028.846217
-8.515787,50,1029.908963
-11.674145,50,1030.941615
-7.313711,50,1031.978932
-11.537552,50,1032.986606
-12.669768,50,1034.002522
-7.962502,50,1035.049446
-5.367699,50,1036.105925
-8.716047,50,1037.119522
-18.703386,50,1038.144358
-8.203927,50,1039.158257
-9.178093,50,1040.190539
-11.389379,50,1041.247014
-11.194132,50,1042.270413
-9.231533,50,1043.287245
-8.687732,50,1044.316678
-10.214924,50,1045.340584
-13.059259,50,1046.397821
-15.774666,50,1047.42363
-16.739868,50,1048.474408
-11.903121,50,1049.552024
-9.401401,50,1050.635095
-10.555588,50,1051.729917
-11.46633,50,1052.77811
-6.469146,50,1053.795003
-11.698772,50,1054.818666
-8.19012,50,1055.838171
-12.514492,50,1056.868167
-6.469849,50,1057.944554
-7.499671,50,1058.958117
-5.419177,50,1059.97486
-10.405919,50,1060.994633
-11.401359,50,1062.016015
-10.910639,50,1063.060106
-7.073795,50,1064.095479
-8.597922,50,1065.118286
-6.711682,50,1066.134712
-9.502107,50,1067.152091
-10.986057,50,1068.193875
-6.918693,50,1069.244161
-13.560176,50,1070.254221
-10.739203,50,1071.27483
-7.771026,50,1072.316028
-11.14247,50,1073.355211
-11.762099,50,1074.423671
-6.284545,50,1075.457945
-12.354544,50,1076.480002
-11.686521,50,1077.503564
-13.595505,50,1078.524751
