#{"t_start": 1777454935.6719968, "env_id": "Reacher-v5"}
r,l,t
-15.725342,50,3626.464501
-7.412299,50,3631.500956
-8.545089,50,3636.4504
-17.988385,50,3641.30716
-13.313236,50,3646.170682
-10.664402,50,3651.355676
-8.023402,50,3656.454313
-8.741567,50,3661.50147
-7.47251,50,3666.539206
-17.724317,50,3671.556803
-11.909113,50,3676.942795
-11.320587,50,3681.867255
-16.505674,50,3686.810105
-15.081593,50,3691.712805
-6.084488,50,3696.720736
-12.536861,50,3701.759905
-9.66987,50,3706.685482
-16.863831,50,3711.807163
-9.206098,50,3717.834042
-8.246192,50,3723.366122
-7.196764,50,3728.317914
-9.194063,50,3733.104305
-15.407306,50,3738.003491
-8.739631,50,3742.886082
-6.036199,50,3747.912601
-15.977584,50,3752.732042
-6.476879,50,3757.561996
-10.008793,50,3762.66137
-15.330231,50,3767.731012
-13.422678,50,3772.711805
-13.464635,50,3777.825958
-15.794254,50,3782.956579
-7.048105,50,3788.076674
-8.611727,50,3793.073663
-7.264225,50,3798.069485
-14.516304,50,3802.98471
-10.156757,50,3807.887263
-8.818875,50,3812.76595
-8.146507,50,3817.588829
-12.842878,50,3822.464587
-7.452269,50,3827.287996
-11.66123,50,3832.511593
-8.063728,50,3837.67784
-10.056247,50,3843.015482
-10.771133,50,3847.859774
-7.372426,50,3852.83493
-9.000455,50,3858.067149
-11.206211,50,3863.103755
-15.023992,50,3868.006979
-11.826667,50,3872.899185
-9.836075,50,3877.922459
-17.242645,50,3882.970366
-8.742298,50,3888.013362
-12.677751,50,3893.254951
-11.517479,50,3898.569319
-11.672813,50,3903.572567
-8.703101,50,3908.998387
-14.421221,50,3914.033568
-8.162641,50,3918.990642
-10.124269,50,3924.276089
-9.648121,50,3929.24752
-13.664171,50,3934.120001
-6.468853,50,3939.091603
-8.285649,50,3944.02958
-9.199144,50,3948.904516
-10.598771,50,3953.729978
-7.718526,50,3958.920905
-11.574652,50,3964.053512
-11.925959,50,3968.80071
-11.736361,50,3973.640073
-10.421643,50,3978.563875
-9.405011,50,3983.477382
-14.868795,50,3988.780929
-7.319293,50,3993.785988
-7.295716,50,3998.529599
-10.664793,50,4003.458624
-10.963838,50,4008.408621
-7.425477,50,4013.365857
-6.806602,50,4018.495365
-7.802956,50,4023.547073
-11.395548,50,4028.471673
-12.808587,50,4033.316179
-11.068839,50,4038.201155
-7.037329,50,4043.199596
-8.896578,50,4048.020979
-12.073895,50,4052.932822
-8.186593,50,4058.034772
-9.336597,50,4063.193408
-9.104375,50,4068.030263
-6.921376,50,4072.903256
-9.584816,50,4077.952287
-6.440181,50,4083.199236
-5.295948,50,4088.189281
-6.597396,50,4093.012855
-10.631344,50,4097.89011
-10.32741,50,4102.905863
-8.925926,50,4107.732477
-9.881732,50,4112.583072
-15.022393,50,4117.503381
-11.750154,50,4122.553208
-15.191416,50,4127.765486
-9.625984,50,4132.955765
-10.472416,50,4138.143112
-15.290785,50,4143.128948
-14.61886,50,4148.004196
-9.064774,50,4152.895032
-13.558322,50,4157.769202
-13.553144,50,4162.920321
-6.806656,50,4167.774688
-6.386303,50,4172.621095
-8.179381,50,4177.445242
-12.591795,50,4182.513312
